RFP_ID,Company_Name,Link,Owner,Publish_Date,End_Date,Event_Type,Status,Participated,Description,Note,,,
Aramco_4203011508,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB%21L7Gs3&awcharset=UTF-8,"Alharbi, Shahad",07/05/2021 01:17 PM,07/11/2021 05:30 PM,RFP,,No,,,,,
Aramco_4203018839,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCEyo3Ki&awcharset=UTF-8,"Muhaisin, Hind",09/05/2021 02:05 PM,09/09/2021 07:30 PM,RFP,,Yes,,,,,
Aramco_4202991068,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBzXKrE0&awcharset=UTF-8,"Alsaeedi, Tariq",02/06/2021 11:30 PM,02/17/2021 04:00 PM,RFP,,No,,,,,
Aramco_4202989344,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBzXLD%2Bl&awcharset=UTF-8,"Alsaeedi, Tariq",02/06/2021 11:30 PM,02/15/2021 07:30 PM,RFP,,No,,,,,
Aramco_4202991799,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB3emRay&awcharset=UTF-8,"Alqahtani, Asma",04/06/2021 11:28 AM,04/21/2021 12:15 PM,RFP,,No,,,,,
Aramco_4203001003,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB54vV%21m&awcharset=UTF-8,"Alharbi, Shahad",05/06/2021 01:04 PM,05/06/2021 01:30 PM,RFP,,No,,,,,
6201209005,6201209005,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB7jMNhY&awcharset=UTF-8,"Alqahtani, Asma",06/06/2021 02:16 PM,,RFP,,,,,,,
Aramco_4203012224,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB%21cokkS&awcharset=UTF-8,"Alharbi, Matar",07/06/2021 02:32 PM,07/08/2021 05:30 PM,RFP,,Yes,,,,,
Aramco_4203023482,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCiB1c7J&awcharset=UTF-8,"Elaiw, Mansor",10/06/2021 08:51 AM,10/05/2021 07:30 PM,RFP,,No,,,,,
Aramco_4202986109,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBtddIqv&awcharset=UTF-8,"Aljedawi, Abdulrahman",01/07/2021 08:07 AM,01/17/2021 07:30 PM,RFP,,No,,,,,
Aramco_4202988901,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBzEna0A&awcharset=UTF-8,"Muhaisin, Hind",02/07/2021 08:28 AM,02/03/2021 06:00 PM,RFP,,No,,,,,
Aramco_4202987576,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB1QJtTF&awcharset=UTF-8,"Alharbi, Shahad",03/07/2021 09:04 AM,03/10/2021 03:10 PM,RFP,,No,,,,,
Aramco_4202994194,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB03tWcC&awcharset=UTF-8,"Dossary, Khalid",03/07/2021 12:32 PM,03/07/2021 05:30 PM,RFP,,Yes,,,,,
Aramco_4203007937,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB7%217Wlm&awcharset=UTF-8,"Alsaeedi, Tariq",06/07/2021 03:04 PM,06/09/2021 04:00 PM,RFP,,Yes,,,,,
Aramco_4203027040,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCmKBUJb&awcharset=UTF-8,"Muhaisin, Hind",11/07/2021 02:59 PM,11/03/2021 04:30 PM,RFP,,Yes,,,,,
Aramco_4202998864,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB3WaNdS&awcharset=UTF-8,"Muhaisin, Hind",04/08/2021 07:11 PM,04/07/2021 04:00 PM,RFP,,No,,,,,
Aramco_4203011361,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB8HzBXY&awcharset=UTF-8,"Sabah, Maha",06/08/2021 08:36 AM,07/05/2021 07:30 PM,Survey,,No,,,,,
Aramco_4203002298,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCEcqV74&awcharset=UTF-8,"Alqahtani, Asma",09/08/2021 01:31 PM,09/14/2021 03:45 PM,RFP,,No,,,,,
Aramco_4203020972,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCFDOwYB&awcharset=UTF-8,"Alqahtani, Asma",09/08/2021 01:32 PM,09/19/2021 05:30 PM,RFP,,No,,,,,
Aramco_4203025063,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCmG5cR1&awcharset=UTF-8,"Alfaleh, Maha",11/08/2021 02:32 PM,11/11/2021 11:00 AM,RFP,,Yes,,,,,
Aramco_4202989580,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPByQpHkR&awcharset=UTF-8,"Muhaisin, Hind",02/09/2021 09:32 AM,02/10/2021 04:00 PM,RFP,,Yes,,,,,
Aramco_4202995678,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB1WGAKh&awcharset=UTF-8,"Jeshi, Salma",03/09/2021 09:55 AM,03/14/2021 07:30 PM,RFP,,No,,,,,
Aramco_4203006568,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB50OfZl&awcharset=UTF-8,"Alqahtani, Asma",05/09/2021 09:36 AM,05/27/2021 04:00 PM,RFP,,No,,,,,
Aramco_4203028758,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCmey9dH&awcharset=UTF-8,"Muhaisin, Hind",11/09/2021 09:17 AM,11/10/2021 03:30 PM,RFP,,Yes,,,,,
Aramco_4202995437,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBtV0bfu&awcharset=UTF-8,"Muhaisin, Hind",01/10/2021 03:04 PM,03/22/2021 02:15 AM,RFP,,Yes,,,,,
Aramco_4202984067,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBtvUqrx&awcharset=UTF-8,"Alsaeedi, Tariq",01/10/2021 07:56 PM,01/13/2021 05:30 PM,RFP,,No,,,,,
Aramco_4202990562,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBzW68VI&awcharset=UTF-8,"Muhaisin, Hind",02/10/2021 11:19 AM,02/15/2021 04:00 PM,RFP,,No,,,,,
Aramco_4202996902,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB1iy9%21T&awcharset=UTF-8,"Dossary, Khalid",03/10/2021 01:06 PM,03/18/2021 02:15 PM,RFP,,No,,,,,
Aramco_4203008564,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB8ath3q&awcharset=UTF-8,"Alqahtani, Asma",06/10/2021 01:04 PM,06/17/2021 05:30 PM,RFP,,No,,,,,
Aramco_4203024028,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCYr%2BR8L&awcharset=UTF-8,"Muhaisin, Hind",10/10/2021 03:01 PM,10/11/2021 07:30 PM,RFP,,Yes,,,,,
Aramco_4203001444,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBt07ca3&awcharset=UTF-8,"Alharbi, Matar",01/11/2021 11:44 AM,05/03/2021 07:30 PM,RFP,,No,,,,,
Aramco_4202994334,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBt1UD9Z&awcharset=UTF-8,"Alharbi, Matar",01/11/2021 11:46 AM,03/07/2021 07:30 PM,RFP,,Yes,,,,,
Aramco_4202976981,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBtzu70n&awcharset=UTF-8,"Muhaisin, Hind",01/11/2021 02:45 PM,01/18/2021 06:30 PM,RFP,,No,,,,,
Aramco_4202991066,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBzoWocb&awcharset=UTF-8,"Alqahtani, Asma",02/11/2021 01:03 PM,02/22/2021 04:00 PM,RFP,,No,,,,,
Aramco_4202999275,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB32Nis%21&awcharset=UTF-8,"Muhaisin, Hind",04/11/2021 09:07 AM,04/08/2021 05:57 PM,RFP,,Yes,,,,,
Aramco_4202999788,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB32tEgb&awcharset=UTF-8,"Muhaisin, Hind",04/11/2021 09:07 AM,04/13/2021 07:30 PM,RFP,,No,,,,,
Aramco_4203010172,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCCsuW%21i&awcharset=UTF-8,"Muhaisin, Hind",08/11/2021 01:19 PM,08/08/2021 04:30 PM,RFP,,No,,,,,
Aramco_4203013981,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCCz7WGy&awcharset=UTF-8,"Alharbi, Shahad",08/11/2021 03:03 PM,08/10/2021 05:30 PM,RFP,,No,,,,,
Aramco_4203023692,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCYr%2BT8Y&awcharset=UTF-8,"Muhaisin, Hind",10/11/2021 10:01 AM,10/10/2021 05:30 PM,RFP,,No,,,,,
Aramco_4203029308,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCmqNtJ6&awcharset=UTF-8,"Alfaleh, Maha",11/11/2021 10:47 AM,11/17/2021 07:30 PM,RFP,,Yes,,,,,
Aramco_4203029318,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCmpy55e&awcharset=UTF-8,"Alfaleh, Maha",11/11/2021 02:33 PM,11/17/2021 07:30 PM,RFP,,No,,,,,
Aramco_4203028686,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCmqIpER&awcharset=UTF-8,"Alfaleh, Maha",11/11/2021 02:48 PM,11/14/2021 07:30 PM,RFP,,Yes,,,,,
Aramco_4203010771,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCC7hXBT&awcharset=UTF-8,"Alqahtani, Asma",08/12/2021 03:02 PM,08/26/2021 04:00 PM,RFP,,No,,,,,
Aramco_4203019477,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCFdVSaX&awcharset=UTF-8,"Alharbi, Shahad",09/12/2021 09:48 AM,09/15/2021 07:30 PM,RFP,,No,,,,,
Aramco_4203023485,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCioOl8z&awcharset=UTF-8,"Dossary, Khalid",10/12/2021 09:46 AM,10/17/2021 07:30 PM,RFP,,Yes,,,,,
Aramco_4203030302,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCpXUiBz&awcharset=UTF-8,"Muhaisin, Hind",12/12/2021 09:46 AM,11/24/2021 03:30 PM,RFP,,Yes,,,,,
Aramco_4203039348,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC3ETc52&awcharset=UTF-8,"Aldossary, Meaad",03/01/2022 08:00 AM,02/14/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203066191,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDLQZ%21hT&awcharset=UTF-8,"Alshehri, Jeelan",09/01/2022 03:37 PM,09/04/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203078943,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDULZcVr&awcharset=UTF-8,"Bin Yameen, Saleh",11/01/2022 10:47 AM,11/03/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203080664,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDUTUBTv&awcharset=UTF-8,"Alharbi, Matar",11/01/2022 12:36 PM,11/08/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203081046,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDY1Ggxw&awcharset=UTF-8,"Alharbi, Matar",12/01/2022 12:25 PM,12/05/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203039394,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC0kzkYM&awcharset=UTF-8,"Alfaleh, Maha",02/02/2022 07:15 AM,02/09/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203039393,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC0krZA%2B&awcharset=UTF-8,"Alfaleh, Maha",02/02/2022 07:15 AM,02/09/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203039392,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC0ku%21YK&awcharset=UTF-8,"Alfaleh, Maha",02/02/2022 07:15 AM,02/09/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203038077,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC0krRot&awcharset=UTF-8,"Alfaleh, Maha",02/02/2022 07:15 AM,01/30/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203042666,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC0eamfs&awcharset=UTF-8,"Alfaleh, Maha",02/02/2022 11:45 AM,03/03/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203070379,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCzeMnFJ&awcharset=UTF-8,"Bin Yameen, Saleh",02/02/2022 01:19 PM,09/18/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203034395,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC3RNx%21R&awcharset=UTF-8,"Alqahtani, Sara",03/02/2022 02:02 PM,03/22/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203071248,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDPxPGOf&awcharset=UTF-8,"Aljamili, Naif",10/02/2022 01:55 PM,10/02/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203079858,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDUcOILn&awcharset=UTF-8,"Alharbi, Matar",11/02/2022 10:54 AM,11/09/2022 04:15 PM,RFP,,No,,,,,
Aramco_4203080034,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDUdoSN%2B&awcharset=UTF-8,"Alharbi, Matar",11/02/2022 10:55 AM,11/10/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203078440,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDULfd7K&awcharset=UTF-8,"Bin Yameen, Saleh",11/02/2022 02:40 PM,10/27/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203095344,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDG1u1px&awcharset=UTF-8,"Nimr, Hussain",08/03/2022 08:46 PM,02/26/2023 06:30 PM,RFP,,Yes,,,,,
Aramco_4203079939,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDUYO9oe&awcharset=UTF-8,"Bin Yameen, Saleh",11/03/2022 08:03 AM,11/09/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203037308,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC1hn2uS&awcharset=UTF-8,"Alharbi, Matar",03/04/2022 07:19 AM,02/15/2022 05:30 PM,RFP,,Yes,,,,,
Aramco_4203030855,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCx3IwRI&awcharset=UTF-8,"Aldossary, Meaad",01/05/2022 01:04 PM,01/04/2022 12:00 PM,RFP,,No,,,,,
Aramco_4203057908,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDAUNFEP&awcharset=UTF-8,"Alharbi, Matar",06/05/2022 03:22 PM,06/20/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203055867,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDAXZF6u&awcharset=UTF-8,"Alharbi, Matar",06/05/2022 03:22 PM,06/13/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203058775,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDD7Z2%2BR&awcharset=UTF-8,"Alharbi, Matar",07/05/2022 10:48 AM,06/28/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203032222,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC1H%2BJ0K&awcharset=UTF-8,"Alharbi, Matar",02/06/2022 10:16 AM,04/21/2022 04:15 PM,RFP,,Yes,,,,,
Aramco_4203037303,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC0j91s2&awcharset=UTF-8,"Aljamili, Naif",02/06/2022 12:45 PM,01/31/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203034859,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC1AX1G9&awcharset=UTF-8,"Bin Yameen, Saleh",02/06/2022 02:45 PM,02/28/2022 04:30 PM,RFP,,Yes,,,,,
Aramco_4203055907,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDAYi1gu&awcharset=UTF-8,"Alfaleh, Maha",06/06/2022 07:36 AM,06/14/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203079662,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDUX16YF&awcharset=UTF-8,"Bin Yameen, Saleh",11/06/2022 08:40 AM,11/06/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203079664,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDVCYRJi&awcharset=UTF-8,"Alharbi, Matar",11/06/2022 01:52 PM,11/06/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203056399,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDAkEriE&awcharset=UTF-8,"Alfaleh, Maha",06/07/2022 10:50 AM,06/09/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203054052,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDAjrESz&awcharset=UTF-8,"Bin Yameen, Saleh",06/07/2022 01:40 PM,06/02/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203040301,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC1YzpHv&awcharset=UTF-8,"Alfaleh, Maha",02/08/2022 03:45 PM,02/10/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203039397,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC1Yzq4r&awcharset=UTF-8,"Alfaleh, Maha",02/08/2022 03:45 PM,02/09/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203054091,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDAwuqvA&awcharset=UTF-8,"Alfaleh, Maha",06/08/2022 02:00 PM,05/30/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203062839,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDHYCd5g&awcharset=UTF-8,"Nimr, Hussain",08/08/2022 01:42 PM,08/11/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203048820,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDLRDtFe&awcharset=UTF-8,"Dossary, Khalid",09/08/2022 04:00 PM,09/14/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203080091,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDVSRF2v&awcharset=UTF-8,"Bin Yameen, Saleh",11/08/2022 12:48 PM,11/10/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203073426,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDUVPJ%21K&awcharset=UTF-8,"Dossary, Khalid",11/08/2022 01:29 PM,11/23/2022 04:30 PM,RFP,,No,,,,,
Aramco_4203034316,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC1Ophey&awcharset=UTF-8,"Aljamili, Naif",02/09/2022 08:46 AM,02/22/2022 05:00 PM,RFP,,Declined,,,,,
Aramco_4203069055,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC6XqXVu&awcharset=UTF-8,"Bin Yameen, Saleh",06/09/2022 07:45 AM,09/01/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203076097,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDHQBQUx&awcharset=UTF-8,"Bin Yameen, Saleh",08/09/2022 02:54 PM,10/24/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203070782,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDM8mRDD&awcharset=UTF-8,"Bin Yameen, Saleh",10/09/2022 02:03 PM,10/16/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203088480,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDM8mTtk&awcharset=UTF-8,"Bin Yameen, Saleh",10/09/2022 02:46 PM,01/09/2023 07:30 PM,RFP,,Yes,,,,,
Aramco_4203032229,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPCyRwEVT&awcharset=UTF-8,"Alfaleh, Maha",01/10/2022 03:21 PM,12/27/2021 12:30 PM,RFP,,Yes,,,,,
Aramco_4203041080,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC0R2Ojl&awcharset=UTF-8,"Alfaleh, Maha",02/10/2022 08:00 AM,02/21/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203037193,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC1eysnz&awcharset=UTF-8,"Aldossary, Meaad",03/10/2022 08:00 AM,03/08/2022 05:45 PM,RFP,,No,,,,,
Aramco_4203076363,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDLr0AWN&awcharset=UTF-8,"Bin Yameen, Saleh",10/10/2022 11:15 AM,10/16/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203065588,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDQy4fLH&awcharset=UTF-8,"Dossary, Khalid",10/10/2022 01:50 PM,10/25/2022 05:45 PM,RFP,,No,,,,,
Aramco_4203074338,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDQHuDb%21&awcharset=UTF-8,"Aldossary, Meaad",10/10/2022 02:47 PM,10/04/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203076104,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDQttq5d&awcharset=UTF-8,"Dossary, Khalid",10/10/2022 03:34 PM,10/17/2022 06:30 PM,RFP,,No,,,,,
Aramco_4203047995,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC61g0Ul&awcharset=UTF-8,"Bin Yameen, Saleh",04/11/2022 09:27 AM,04/17/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203070369,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC7OaLpO&awcharset=UTF-8,"Bin Yameen, Saleh",04/11/2022 09:51 AM,09/08/2022 06:30 PM,RFP,,No,,,,,
Aramco_4203039245,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC7NXP4a&awcharset=UTF-8,"Bin Yameen, Saleh",04/11/2022 10:24 AM,03/08/2022 02:00 PM,RFP,,No,,,,,
Aramco_4203046832,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC6vC7Zw&awcharset=UTF-8,"Alfaleh, Maha",04/11/2022 12:05 PM,04/17/2022 12:00 PM,RFP,,No,,,,,
Aramco_4203065770,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDH35J5T&awcharset=UTF-8,"Bin Yameen, Saleh",08/11/2022 02:48 PM,08/15/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203076162,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC94KWk0&awcharset=UTF-8,"Bin Yameen, Saleh",05/12/2022 12:49 PM,10/25/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203059700,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC94ZOUJ&awcharset=UTF-8,"Bin Yameen, Saleh",05/12/2022 12:49 PM,10/11/2022 07:30 PM,RFP,,Yes,,,,,
Aramco_4203092620,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPDAqZhN3&awcharset=UTF-8,"Alfaleh, Maha",06/12/2022 03:42 PM,02/06/2023 07:30 PM,RFP,,Yes,,,,,
